Id,Name,Type,Profile,Image,Location,CorpStreet,ZipCode,City,Country,Tel,Fax,Email,LinkedIn,Facebook,Instagram,Twitter,Xing,Web,Product
54700,ADAMAR INTERNATIONAL MARITIME SERVICES INC.,corporation,"ADAMAR is one of the leading GENERAL SHIP SUPPLY AND TECHNICAL SERVICES COMPANY which offer professional service to vessels calling at all ports, straits & shipyards in Türkıye. We are an ISSA, IMPA, TURSSA and TRADE NET member. Being certified with ISO9001, ISO22000, ISO14001 and ISO45001 we run our business in full compliance with international regulations and quality, safety & environmental standards. We are committed to providing you with best products & service at the lowest prices & punctual delivery.

Apart from supplying vessels with TECHNICAL STORES, PROVISION & BONDED STORES we carry out many ASSOCIATED SUPPLIES (Marıne Valves & Elect Cables) and TECHNICAL SERVICES as well as spare parts supplies, repair jobs / riding squads. We cooperate with Class approved & certified subcontractors/workshops and provide expert, cost- effective & timely solution to your problems. Since the date of our establishment, we aimed to gradulaly increase our capacity and service level with new investments and use of modern technology. To meet the ongoing market demands, we made significant investments in MARINE VALVES, TECHNICAL SERVICES, ELECTICAL CABLES, IT DIVSION, SHIPYARD MANPOWER, LOGISTICS etc over the last few years. ","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall A2, Stand 233",Coraklar Mah 5003 Sok No26 Alosbi ,35800,"Aliaga, Izmir",TR,+90 232-6161719,,adamar@adamarine.com,https://lnkd.in/g6Nz94D.com,,https://lnkd.in/g95j29D.com,https://lnkd.in/gkX4G3X.com,,https://www.adamarine.com,
60068,ADCO Technik GmbH,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B2.EG, Stand 198",Neuendorfer Straße 5,18184,Broderstorf,DE,+49 38204-76970-0,,info@adco-technik.de,,,,,,https://www.adco-technik.de,
63316,Aderco International SA,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall A1, Stand 129",Chemin de la Fontaine 2,1260,Nyon,CH,+41 22-3623904,,s.haenni@aderco.com,https://www.linkedin.com/company/aderco-international-sa/,,,,,https://www.aderco.com,
57482,Adiabatix Oy,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B7, Stand 480",Runsorin puistokatu 6,65380,Vaasa,FI,+358 20-7307900,,contact@adiabatix.fi,,,,,,https://www.adiabatix.fi,
61562,admaris GmbH,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B4.EG, Stand 207",Steinhöft 11,20459,Hamburg,DE,49,,,,,,,,https://www.admaris.net,
54701,Adolf Würth GmbH & Co. KG,corporation,"Global market leader in the field of assembly and fastening materials
The Würth Group is the global market leader in the development, production and sale of fastening and assembly materials. The Würth Group is operating worldwide and currently consists of more than 400 companies with more than 2,400 pick-up shops in over 80 countries.

In its core business, the manufacturing of assembly and fastening materials, the Würth Group is a firmly established market player. Offering a range of more than 125,000 products, Würth is a reliable partner for more than four million customers from the trades and industry. Other trading and production companies, known as the Allied Companies, operate in related business areas, ranging from the electrical wholesale and electronics to financial services. The performance of the Würth Group is distinguished by customer proximity, services and excellent quality. 

Würth—a family-owned business
In 1945, Adolf Würth founded Adolf Würth GmbH & Co. KG in Künzelsau, today’s parent company of the Würth Group. After Adolf Würth’s death in 1954, Prof. Reinhold Würth, today’s Chairman of the Supervisory Board of the Würth Group’s Family Trusts, took over the company. In the business year of 2021, the group reported a sales volume of EUR 17.1 billion according to the preliminary annual financial statements. Bettina Würth is the Chairwoman of the Advisory Board of the Würth Group. Thus, Würth is and will always be a true family business. 

The Würth Group has more than 83,000 employees, 33,000 of which are permanently employed sales representatives. 

Würth stands for innovation, quality and customer proximity
The Würth Group’s success factors are a strong sales force and state-of-the-art logistics facilities. The company’s competitive edge is driven by product innovations and services geared towards these innovations. Würth is investing in product development to extend its innovative lead as a manufacturer of fastening technology. Currently, an innovation center is being built on the company premises in Gaisbach, Germany, for employees in product development and research will cooperate with external scientists and product users from industry and the trades. The cooperation with independent research institutes and universities as well as with our Customer Advisory Board are the basis for all innovations and our competitive edge. Therefore, this cooperation is to be expanded by our innovation center. 

The focus of all activities and the development labs is on Würth’s fields of expertise: fastening technology, screws, anchors, chemicals, power tools and systems. The new building will also provide space and testing equipment for further fields in which Würth is selling products. Würth holds more than 900 patents. In addition, Würth is protecting its own products with utility models, active brands and registered designs. 
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__12268__240x240px/SM22_2022_228848_3369094_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__12268__480x480px/SM22_2022_228848_3369094_av.png
","Hall B7, Stand 232",Reinhold-Würth-Straße 12-17,74653,Künzelsau,DE,+49 7940-15-0,,info@wuerth.com,https://www.linkedin.com/company/wuerth-germany,https://www.facebook.com/wuerth.germany/,https://www.instagram.com/wuerth_germany,,,https://www.wuerth.de,
54702,ADOS GmbH Mess- und Regeltechnik,corporation,"ADOS GmbH was founded in 1900 and since that time still manufactures only in its work in Germany. Besides development, production and customer specific lay out design the complete after-sales service belongs to the company’s activities.
Our worldwide customers use ADOS gas warning systems for the control of ambient air regarding toxic gases and explosive atmospheres. Our gas analysers are used inter alia for control of ambient air, biogas production, emission control and flue gas formation.

For the marine engineering we would like to introduce to you our FlexADOS 914 MED and GTR 210 MED.

The GTR 210 MED can be used for explosion protection on ships powered by LNG, LPG and LFL respectively LNG, CNG, oil and chemistry tanker ships as well as LNG terminals and liquefied gas storage facilities.
Moreover the GTR 210 MED is suitable for the detection of a lack of oxygen or excess oxygen and for the detection of refrigerating machines.
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 130",Trierer Straße 23 - 25 / 500 444 ,52078,Aachen,DE,+49 241-9769-0,,info@ados.de,,,,,,https://www.ados.de,"FlexADOS 914 MED
GTR 210 MED
"
57483,Adretec Estonia OÜ,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B2.OG, Stand 150",Soo tn 28-7,10414,Tallinn,DE,372,,info@adretec.com,,,,,,https://www.adretec.com,
61079,ads-tec Industrial IT GmbH,corporation,"ADS-TEC Industrial IT GmbH, based in Nürtingen near Stuttgart, is a wholly owned subsidiary of ADS-TEC Holding GmbH and a family-run technology company that has been developing and making IT systems for the industrial environment for over 40 years. 
The product portfolio includes industrial PCs, machine and vehicle terminals & displays, firewalls, routers and custom products for Industry 4.0. The company is a long-standing Intel® partner and has received several awards for its innovations.
Technology 100% made in Germany.

Firewall/Router – Security solution: 
Simple and intuitive to configure, the firewalls cary out demanding security tasks and are ideal for use as remote maintenance centre, router or as IIoT Gateway / Edge Device in a control cabinet – machines, plants an on the ship. By implementing IoT standards, such as OPC UA and MQTT, the IRF1000 and IRF3000 series provide a flexible basis for use in Industry 4.0 and in the maritime sector. This includes national and international shipping, shipbuilding in marine engineering structures, and offshore wind turbines. From the entry-level model to the high-end model, the IRF series convinces all along the line. 

Your Benefits:
•	Easy use for remote services and Industry 4.0
•	Firewall with DNV GL certificate
•	Smartcard-based security concept
•	Configuration wizard for easy installation
•	Optional 5G/4G/LTE mobile support for wireless Internet access

Big-LinX IIoT-Service-Plattform:
The IIoT Service & Maintenance Platform Big-LinX from ADS-TEC is a versatile tool for remote maintenance of machines and maritime equipment, as well as for more extensive IoT functionalities.
Expensive machine downtimes can be reduced or even avoided through the preventive and direct measures. All machine data can be graphically processed in dashboards and alarms can be set up via the cloud. Big-LinX thus offers customers future security in many respects, as the portal grows with the needs of the customers. In this way, the digitalisation of a company can be constantly expanded.

Your Benefits:
•	Improvement of the maintenance intervals
•	Remote Commissioning of machines and systems 
•	Secure & stable access to machines & systems worldwide with smartcard technology
•	Secure cloud hosting
•	No Code Plattform","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall A1, Stand 520",Heinrich-Hertz-Straße 1,72622,Nürtingen,DE,+49 7022-25220,,mailbox@ads-tec.de,https://www.linkedin.com/company/ads-tec-industrial-it/,,,,https://www.xing.com/pages/ads-tec-industrial-it,https://www.ads-tec-iit.com/,"Firewalls and Router
Big-LinX IIoT-Service-Plattform
"
54703,Advanced Pneumatic Marine GmbH AP Marine,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 136",Weddernkamp 6,23858,Reinfeld,DE,+49 4533-2080350,,nc@ap-marine.com,,,,,,https://www.ap-marine.com,
57484,Adventure Golf & Sports,corporation,"Adventure Golf & Sports (“AGS”) is an international company with 35+ years of experience specializing in cruise ship passenger activities:  mini golf, game courts (bocce ball, croquet, shuffleboard, bean bag toss, Bimini ring toss, paddle tennis & pickleball, game storage benches), golf hitting/swing bays, putting greens and SplashGolf – water mini golf on a splash pad.  AGS has an in-house creative design team and experienced construction crews for new builds, revitalizations and refurbs for any ship location worldwide.  AGS is based in Traverse City, Michigan with offices in Chicago and Florida. ","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B6, Stand 333",1742 Barlow Street ,49686,Traverse City,US,+1 231-9228166,,info@agsgolfandsports.com,https://www.linkedin.com/company/adventuregolfservices/,https://www.facebook.com/Adventure-Golf-Sports-AGS-100207239310166,https://www.instagram.com/adventuregolf_sports/,https://twitter.com/AdventureGolfTC,,https://www.agsgolfandsports.com,
60714,Adwatec Oy,corporation,"Adwatec is a water technology company serving customers in Marine, Electrical Grid, Heavy Industry, and other sectors globally. With almost two decades of experience in advanced water cooling for power electronics and a strong focus on R&D, Adwatec provides customers proven, state-of-the-art solutions today and in the future.

Adwatec offering covers solutions from 10 kW range all the way up to 10 MW cooling power. In marine applications Adwatec provides liquid cooling solutions for propulsion systems, thrusters, winches, shore power supply, electrical motors, DC-switchboards, deck equipment drives and battery and energy storage systems for both essential and non-essential use. 
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__13956__240x240px/SM22_2022_229700_3494557_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__13956__480x480px/SM22_2022_229700_3494557_av.png
","Hall B1.OG, Stand 104",Artturintie 14 H,36220,Kangasala,FI,+358 50-477 8685,,adwatec@adwatec.com,https://www.linkedin.com/company/adwatec-oy,https://www.facebook.com/Adwatec-109126061439212,https://www.instagram.com/adwatec/,,,https://adwatec.com/,
