Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Capital300,https://www.capital300.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
CapitalG by Alphabet,https://www.capitalg.com/,https://www.linkedin.com/company/capitalg/,"Mountain View, California, United States",USA,,,Corporate VC,,
Capnamic,https://capnamic.com/,https://www.linkedin.com/company/capnamic-ventures/,"Kaiser-Wilhelm-Ring 26, Cologne, NRW 50672, DE","Germany,Austria,Switzerland",3. Early Revenue,We invest in markets and industries characterized by high growth and technological innovation; we believe that disruption is driven by digital transformation.,VC,"$500,000 ","$3,600,000 "
Capnamic Ventures,http://www.capnamic.de/,,,,,,VC,,
Capria Ventures,https://capria.vc/,,,,,,Other,,
Capricorn,https://capricornllc.com/,https://www.linkedin.com/company/capricorn-investment-group/about/,"Palo Alto, California, United States","USA,Israel,Canada",3. Early Revenue,,Family office,,
Capricorn Venture Partners,https://capricorn.be/,,,UK,,,VC,,
Captii Ventures,https://captii.vc/,,Malaysia,Malaysia,,,VC,,
Carao Ventures,http://www.caraov.com/,https://www.linkedin.com/company/carao-ventures/,"Avenida Las Americas, Sabana Norte, San Jose, Costa Rica","Argentina,Bolivia,Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Panama,Mexico,Peru,Chile,Dominican Republic","2. Prototype,3. Early Revenue,4. Scaling","We invest in startups based in the small and medium markets of Latin America, building products for the region or the world!",VC,"$25,000 ","$50,000 "
Carbon Ventures,https://www.carbonventures.vc/,,USA,USA,,,VC,,
Cardumen Capital,https://www.cardumencapital.com/,https://www.linkedin.com/company/cardumencapital/,"Núñez de Balboa, 120, 6-Dcha, 28006 Madrid, Madrid, Madrid 28010, ES",Israel,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Israeli B2B deep tech Seed and Series A companies across various sectors including AI, Cybersecurity, and Big Data.",VC,"$1,000,000 ","$3,000,000 "
Carlton Holdings​,https://www.carltonhk.com/,,,Hong Kong,,,VC,,
Carmel Innovation Fund,http://carmel-ltd.haifa.ac.il/index.php/carmel-innovation-fund/192-carmel-innovation-fund,,,,"2. Prototype,3. Early Revenue",,VC,,
Carnrite Ventures,http://carnritegroup.com/ventures/,,"Houston, Texas, United States",USA,,,Corporate VC,,
Carolina Angel Network,https://www.carolinaangelnetwork.com/,,,,,,Angel network,,
CarStudio,https://car.studio/,https://www.linkedin.com/company/carstudio/,"Sainghin-en-mélantois, Nord-Pas-de-Calais, France",France,,,Corporate VC,,
Carthona Capital,https://www.carthonacapital.com/,,Australia,Australia,,,VC,"$1,000,000 ",
Casa Verde Capital,https://www.casaverdecapital.com/,,,,,,,,
Cascade Investment,http://www.ciginc.net,https://www.linkedin.com/company-beta/384680/,"Colorado Springs, Colorado, United States",USA,,,Family office,,
Cassius Family,http://cassiusfamily.com/,,,,,,Other,,
CASVC,http://www.casvc.com/,,"Beijing, Beijing, China",China,,,Corporate VC,,
Catalys Pacific,https://catalyspacific.com/,,,Japan,,,VC,,
Catalyst Investments,http://www.catalyst-fund.com,,,,"5. Growth,6. Pre-IPO",,VC,,
Catalyst Investors,https://catalyst.com/,,,,,,VC,,
Catalyst Romania,http://catalystromania.com/,,,UK,,,VC,,
Catamaran Ventures,https://catamaran.in/,,,India,,,Other,,
Catapult Capital,https://catapultcap.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Catapult Ventures (UK),http://www.catapult-ventures.com/,,UK,UK,3. Early Revenue,,VC,"$50,000 ",
Catapult Ventures (US),http://catapultventures.vc/,,USA,"USA,Canada",3. Early Revenue,,VC,,
Caterpillar Ventures,http://www.caterpillar.com/en/company/innovation/caterpillar-ventures.html,,"Menlo Park, California, United States",USA,,,Corporate VC,,
Cathay AfricInvest Innovation,https://cathayinnovation.com/fund/cathay-africinvest-innovation/,https://www.linkedin.com/company/africinvestgrp/,"1101, 11th floor, The Core, No 62, ICT Avenue, Cybercity, Ebene, Mauritius","South Africa,Nigeria,Tunisia,Egypt,Kenya,Morocco,Algeria,Côte d'Ivoire","4. Scaling,5. Growth,3. Early Revenue","We invest in early to growth-stage startups based in or focused on Africa that are ready to scale and make a significant impact with innovative and inclusive solutions.

We back mission-driven teams with a particular focus on logistics, e-commerce, edtech, fintech, mobility, healthtech, energy and agtech.

Our initial check sizes range from $1 – $10M for growth-stage or select seed-stage tickets up to $1M.",VC,"$1,000,000 ","$10,000,000 "
Cathay Capital,https://www.cathaycapital.com/,,France,"Singapore,China,France,USA,UK",3. Early Revenue,,Corporate VC,"$5,000,000 ",
Causeway Media Partners,http://www.causewaymp.com/,,,,,,Other,,
CAV Angel Network,http://www.cavangels.com/,,,,,,Angel network,,
Cava Capital,http://cavacapital.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Cavallo Ventures by Wilbur-Ellis,https://cavallovc.com/,,"San Francisco, California, United States",USA,3. Early Revenue,,Corporate VC,,
Cavalry Ventures,https://cavalry.vc/,https://www.linkedin.com/company/cavalry-ventures/,"Novalisstraße 12, Berlin, Berlin 10115, Germany","Germany,UK,Ireland,Netherlands,Switzerland,USA,Belgium,Austria,Finland,Estonia,Iceland","1. Idea or Patent,2. Prototype","We invest in software businesses across Europe
- We like to lead financing rounds and leave room open to complement the rounds with great angels
- We do priced rounds and convertibles
- We are interested in consumer/B2C as well as enterprise/B2B",VC,"$600,000 ","$1,800,000 "
Cayuga Venture Fund,http://cayugaventures.com/,,,,,,,,
CCM Energy,https://www.ironspring.com/,,,,,,,,
CCV Claremont Creek Ventures,https://claremontcreek.com/,,,USA,,,Other,,
CE Venture Capital,http://ce.ventures/,,,,"2. Prototype,3. Early Revenue",,VC,,
CE Ventures,https://www.crescententerprises.com/ce-ventures/,https://www.linkedin.com/company/crescent-enterprises,"Crescent House, P.O Box 2222, Corniche Al Buhaira, Sharjah, AE","UAE,USA,India,Indonesia,Singapore,Saudi Arabia,Egypt","5. Growth,4. Scaling,6. Pre-IPO","We invest in consumer tech (MENA, SE Asia and India), Enterprise tech (US) and deep tech (global).

We typically invest in Series B onwards. ",Corporate VC,"$2,000,000 ","$7,000,000 "
CEA Investissement,http://www.cea-investissement.com,,"Paris, Ile-de-France, France",France,,,Corporate VC,,
CED,http://cednc.org/,,,,,,Angel network,,
Cedar Fund,http://www.cedarfund.com/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Cedar Hill Holdings,https://cedarhillholdings.com/,https://www.linkedin.com/company/2821851,"New York, New York, United States",USA,,,Family office,,
Cedarville University Beyond Angel Network,http://cedarville.edu/beyond,,,,,,Angel network,,
Cèdre Ventures,https://www.cedreventures.tech/,https://www.linkedin.com/company/cedre-ventures/,,France,3. Early Revenue,,Other,,
CEIIF CreditEase Israel Innovation Fund,https://ceiif.com/website/eng/,,Israel,"USA,Israel",3. Early Revenue,,VC,,
Cemex Ventures,http://www.cemexventures.com/,https://www.linkedin.com/company/cemexventures/,"Madrid, Madrid, Spain",Spain,,,Corporate VC,,
Centennial Investors,http://centennialinvestors.com/,,,,,,Angel network,,
Center Electric,http://cen.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Center for Innovative Technology in Virginia,https://www.cit.org/,,,USA,,,Other,,
Centerview Capital,https://www.centerviewcapital.com/technology,,,,,,,,
CCV Central Capital Ventura,https://centralcapital.vc,https://www.linkedin.com/company/central-capital-ventura/,"Jakarta, Jakarta Raya, Indonesia",Indonesia,,,Corporate VC,,
Central Illinois Angels,http://www.centralillinoisangels.com/,,,,,,Angel network,,
Central Texas Angel Network,http://www.centraltexasangelnetwork.com/,,,,,,Angel network,,
CentreGold Capital,http://www.centregoldcap.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Centrica Innovations,https://www.centrica.com/centrica-innovations,,Centrica plc Millstream Maidenhead Road Windsor Berkshire SL4 5GD,UK,,,Corporate VC,,
