Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
No Such Ventures,https://www.nosuchventures.com,https://www.linkedin.com/company/nosuchventures,"Mr. Treublaan 3, 1097 DP Amsterdam, Netherlands","Netherlands,Belgium,UK,France,Germany,Spain,Italy,Portugal,Poland,Estonia,Lithuania,Latvia,Romania,Czech Republic,Switzerland,USA,Denmark,Sweden,Norway,Finland,Ireland,Slovakia,Slovenia,Hungary,Bulgaria,Croatia,Ukraine,Iceland,Serbia,Montenegro,Turkey,Greece,Russia,India,Canada","3. Early Revenue,4. Scaling,5. Growth","We invest in global companies that value our model of combining many high-profile entrepreneurs within one line in the cap table, managed by us.

We disrupt the venture capital landscape, offering flexible deal structures and hassle-free equity investments on a per-deal basis.

Backed by an engaged and ever-growing network of high-profile investors, entrepreneurs and industry experts, No Such Ventures invests €2m to €8m in ambitious growth companies, globally and across sectors.",VC,"$2,500,000 ","$10,000,000 "
Gamerforce Ventures,https://www.gamerforce.vc,https://www.linkedin.com/company/gamerforce-ventures,Singapore,"Singapore,Indonesia,Malaysia,Hong Kong,Philippines,USA,UK,Vietnam,Australia,India","3. Early Revenue,4. Scaling","We invest in esports, gaming with a primary focus on platforms and software that can scale across leagues, games and teams. Most of our investments tend to have a B2B focus.",VC,"$50,000 ","$250,000 "
Karma Ventures,https://www.karma.vc/,https://www.linkedin.com/company/karma-ventures/,"Toompuiestee 33a, Tallinn, Harjumaa 10149, EE","Estonia,France,Latvia,Lithuania,Finland,Germany,Sweden,Poland,Hungary,Iceland","2. Prototype,3. Early Revenue","We invest in European, late seed and Series A, deep-tech software startups.

Karma Ventures (karma.vc) is an early-stage venture capital firm, specialized in late seed and A round investments in Europe’s most promising deep-tech software startups.",VC,"$580,000 ","$3,500,000 "
SuperAngel.Fund,http://superangel.fund/,https://www.linkedin.com/company/super-angel/,"Tribeca, NYC, NY 10013, US",USA,"2. Prototype,1. Idea or Patent,3. Early Revenue,4. Scaling","We invest in Consumer, PropTech & Future of Work. The fund is led by Ben Zises who was the first investor and founding advisor to quip, Caraway & Arber, before each had its name.",VC,"$25,000 ","$250,000 "
TRGC,https://trgc.io/,https://www.linkedin.com/company/trgc/,"Blackburn Highway, PO BOX 116, Road Town TorTola, British Virgin Islands","Canada,Australia,Finland,South Korea,India,Singapore,Japan,UK,USA,France,Spain,Germany,Belgium,Netherlands,Brazil,Kenya,Hong Kong,Switzerland,Sweden,Norway","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in Blockchain-based startups on a global scale solving critical friction points in the DLT industry.,VC,"$100,001 ","$1,000,001 "
Pesu Venture Labs,https://pesuventurelabs.com/#/,https://www.linkedin.com/company/pesu-venture-labs/,"12th Floor CIE Office, B Block PES University, Outer Ring Road, Bengaluru, Karnataka 560085, IN",India,1. Idea or Patent,We invest in B2B SAAS based companies with deeptech as a differentiator with special focus on Student lead startups,Startup studio,"$100,000 ","$200,000 "
Geometry Venture Development,https://geometryventure.dev/,https://www.linkedin.com/company/geometryventuredev/,"İstanbul, Sarıyer 34450, TR","USA,Turkey,Germany,UK","2. Prototype,3. Early Revenue","We invest $20K in early-stage technology startups. We are interested in algorithms, platform tech, materials and IoT.",Angel network,"$20,000 ","$20,000 "
Faraday Venture Partners,https://faradayvp.com/,https://www.linkedin.com/company/faraday-venture-partners/,"Paseo de la Habana, 16, Madrid, Spain","Germany,Austria,Belgium,Czech Republic,Denmark,Estonia,Finland,France,Greece,Iceland,Ireland,Israel,Italy,Hungary,Latvia,Lithuania,Luxembourg,Malta,Croatia,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Cyprus,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,UK,Ukraine",3. Early Revenue,"We invest in early-stage startups with some innovation and at least 6 months of commercial traction across EU. We are sector agnostic. We support/empower our portfolio startups with operations (tools & suppliers), sales (intros via our network) and finance (fundraising, exit) together with real human touch.",VC,"$300,000 ","$600,000 "
Schematic Ventures,https://www.schematicventures.com/,https://www.linkedin.com/company/schematicvc/,"209 Kearny St, San Francisco, CA 94108","USA,Canada","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in technology companies within supply chain, manufacturing, commerce infrastructure & digital industrial sectors.",VC,"$1,000,000 ","$1,500,000 "
Tidal Ventures,https://www.tidalvc.com/,https://www.linkedin.com/company/tidal-ventures,"88 Phillip Street, Sydney NSW 2000","Australia,USA,UK,New Zealand,Canada","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth",We invest in product-led founders at the Seed stage and beyond,VC,"$250,000 ","$2,500,000 "
EEC Ventures,http://www.eecventures.com/en,https://www.linkedin.com/company/eec-ventures/,"Emilii Plater 53, 00-113 Warsaw, Poland",Poland,"4. Scaling,3. Early Revenue,2. Prototype",We invest in EU-based startups digitalizing industry and energy sector.,Corporate VC,"$250,000 ","$1,500,000 "
Systema VC,https://systema.vc,https://www.linkedin.com/company/systemavc/,"100 Cannon St., London, EC4N 6EU, United Kingdom","UK,France,Spain,Germany,Mexico,India,Sweden,Netherlands,Brazil,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia-H,Botswana,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,Colombia,Comoros,Congo (Congo-Brazzaville),Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,""Eswatini (fmr. """"Swaziland"""")"",Ethiopia,Fiji,Finland,Gabon,Gambia,Georgia,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Liechtenstein,Lithuania,Luxembourg,Lybia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,New Zealand,Nicaragua,Niger,Nigeria,North Korea,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Vincent and the Grenadines,Samoa,San Marino,Sant Kitts and Nevis,Sant Lucia,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Sri Lanka,Sudan,Suriname,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,UAE,Uganda,Ukraine,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Fintech, Legaltech and Proptech globally except USA and China",VC,"$50,000 ","$500,000 "
WestTech Ventures,https://www.westtechventures.com/,https://www.linkedin.com/company/westtech-ventures-gmbh/,"Gustav-Meyer-Allee 25, Berlin, 13355, DE","Germany,Austria,Switzerland","2. Prototype,3. Early Revenue","We invest in Enterprise SaaS startups with a concentration on Automation, Climate, Future of Work, & Health.",VC,"$50,000 ","$100,000 "
Icos Capital Management,https://www.icoscapital.com/,https://www.linkedin.com/company/icos-capital-management,"Marconistraat 16, 11th Floor, Rotterdam, Zuid-Holland 3029AK, NL","Netherlands,Israel,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,North Macedonia,Norway,Poland,Portugal,Romania,Russia,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,UK","3. Early Revenue,4. Scaling","We invest in deeptech and sustainable projects across Europe and Israel in industries such as foodtech, agtech, sustainable chemistry, industry 4.0. We do Pre-A, Series A, Series B investments.",VC,"$250,000 ","$5,000,000 "
Sugar Capital,https://sugarcap.com,https://www.linkedin.com/company/sugarcapital,"921 Front St, San Francisco, CA 94111, United States",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in the future of commerce.,VC,"$500,000 ","$1,500,000 "
Good Alpha Industries,https://www.goodalpha.vc/,https://www.linkedin.com/company/good-alpha-industries/,"1502 Broadway Ave, Santa Monica, CA 90403",USA,"3. Early Revenue,4. Scaling,5. Growth","We invest in Better-For-You Consumer, Commerce and Consumer Technology companies.",VC,"$250,000 ","$5,000,000 "
Liquidity Capital,https://www.liquiditygroup.com/,https://il.linkedin.com/company/liquidity-capital,"75  Greene  St,Soho,  NYC,  NY  10012, United States","USA,UK,Australia,Israel","5. Growth,6. Pre-IPO",We invest in startups with $2M+ ARR,VC,"$3,000,000 ","$100,000,000 "
Beta Boom,https://betaboom.com/,https://www.linkedin.com/company/betaboom/,"Los Angeles, United States",USA,3. Early Revenue,We invest in pre-seed software startups serving the needs of women and ethnic minority consumers and led by overlooked founders with exceptional grit and hustle.,VC,"$150,000 ","$350,000 "
1st Course Capital,https://www.1cc.vc/,https://www.linkedin.com/company/1cc-vc/,"541 Jefferson Ave., Suite 100, Redwood City, CA 94063",USA,"3. Early Revenue,2. Prototype,4. Scaling","We invest in entrepreneurs building innovations that can impact the environmental, human, and social health of the food system. Everything from inputs and agriculture, through processing, distribution, retail, all the way to consumer health. ",VC,"$25,000 ","$250,000 "
D Squared Capital,https://www.dsquaredcap.com/,https://www.linkedin.com/company/d-squared-capital/,"15 Bowling Green Lane, London, UK","UK,Israel,USA","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in growth stage businesses,Family office,"$5,000,000 ","$20,000,000 "
Sova VC,https://sova.vc/,https://www.linkedin.com/company/sova-vc,"88 Wood Street, London, EC@V 7RS, UK","UK,Sweden,Norway,Denmark,Ireland,Estonia,Finland","3. Early Revenue,4. Scaling,5. Growth","We invest in platform solutions (marketplaces, software platforms, etc.) on vertical markets, focusing on UK, Ireland, Baltics, Nordics and EU geographies. Our investment sweet-spot is Series A. Areas of our particular interest are: FinTech, UrbanTech and B2B and B2B2C Marketplaces.",VC,"$1,800,000 ","$4,700,000 "
OSS Ventures,https://www.oss.ventures/,https://www.linkedin.com/company/oss-ventures,"10 rue Chabanais, 75002 Paris","France,Germany,Poland,UK,USA","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in B2B SaaS directed at the operations (think, people who are not given a laptop for their first day of job).",Startup studio,"$50,000 ","$500,000 "
Bleu Capital,https://www.bleucap.com/,https://www.linkedin.com/company/bleu-capital-llc/,"110 E 25th St, New York, NY 10010","USA,France","3. Early Revenue,4. Scaling,5. Growth","We invest in companies that will disrupt the way we live, spend and consume, and the tools and platforms that make this change possible.",VC,"$150,000 ","$1,000,000 "
Seed Capital,https://seedcapital.dk/,https://www.linkedin.com/company/seed-capital-denmark/,"Højbro Plads 10, København K, Capital Region 1200, DK",Denmark,"3. Early Revenue,4. Scaling,2. Prototype","We invest in Danish startups (and only Danish), typically post revenue with an affinity for B2B SaaS and enterprise",VC,"$1,000,000 ","$5,000,000 "
Florida Funders,https://www.floridafunders.com/,https://www.linkedin.com/company/floridafunders,"1311 N Westshore Blvd, Tampa, FL 33607, United States",USA,"3. Early Revenue,4. Scaling,5. Growth","We invest in Seed to Series A stage B2B SaaS companies across verticals such as Healthtech, Edtech, Cybersecurity and Fintech. ",VC,"$250,000 ","$1,500,000 "
VentureFriends,https://venturefriends.vc/,https://www.linkedin.com/company/venturefriends,"Athens, Greece 15125, GR","Germany,Spain,Italy,Poland,Greece,UK,Finland,Portugal,France,Sweden,Norway,UAE,Saudi Arabia,Egypt,Mexico,Brazil,Colombia,Peru,Chile,Belgium,Austria,Netherlands,Ukraine,Bulgaria,Romania,Czech Republic,Switzerland","2. Prototype,3. Early Revenue,4. Scaling",We invest in stellar teams building B2C and B2B SaaS startups.,VC,"$500,000 ","$2,500,000 "
Hike Ventures,https://hikevc.com/,https://www.linkedin.com/company/hike-ventures/," 1333 Gough Street APT 8B San Francisco, CA 94109","USA,Canada,UK,Israel,Japan","3. Early Revenue,4. Scaling","We invest in applied AI, in startups showing early traction, post-revenue. ",VC,"$200,000 ","$3,000,000 "
DART Ventures,https://dartlabs.io/,https://www.linkedin.com/company/dartlabs/,"Hardtrumstr 3, 8004 Zurich","Switzerland,Germany,UK,Italy,Austria,Norway,Sweden,Netherlands,Spain,Portugal,Croatia,Serbia,Slovenia","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in technology fueled solutions working towards healthier humans and a healthier planet. Solutions, that generate new insights and possibilities across multiple use cases and industries. - We invest in Swiss and European founders - We invest early, mostly pre-seed or seed - We only invest if we have the network and expertise to add value - We seek diverse teams with a strong vision and the goal to enter the US market - We like technologies that have various use cases and can benefit from an early testing in the US","Incubator, Accelerator","$200,000 ","$300,000 "
Vorwerk Ventures,https://vorwerkventures.com/,https://www.linkedin.com/company/vorwerk-direct-selling-ventures-gmbh/,"Fehrbelliner Straße 45, Berlin, 10119, DE","Germany,Austria,Switzerland,Spain,UK,Sweden","2. Prototype,3. Early Revenue,4. Scaling",We invest in the next generation in consumer technologies ,VC,"$500,000 ","$10,000,000 "
Link Capital,https://www.linkcapital.no/,https://www.linkedin.com/company/linkvc/,"Lervigsveien 22, 4014 Stavanger, Norway ","Norway,Sweden,Denmark,Finland,USA,Netherlands,Canada,UK","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in Nordic tech companies, with a special focus on clean tech, climate tech and software. Our investments range from battery, solar, EV, EV charging, mobility, electric boats and a wide number of 'smart energy' companies. Clean tech covers 60% of our portfolio. We also invest in software-driven, highly scalable business models across sectors and industries. 90% of our investment focus is the Nordics, with additional investments in the UK, US, NL and CAN. 

We can be first ticket in, lead, co-lead or no-lead. We can anchor your valuations or help secure your next few rounds. We will work with you to exit or IPO, ideally at a fast pace. Wanna talk? Use the link below. 

Good luck building and scaling your startup - look forward to the chance to learn more and join your journey. ",VC,"$5,000 ","$5,000,000 "
