Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Travel Capitalist Ventures,https://travelcapitalist.com/,,,,,,,,
Treehouse Investments,https://www.treehouseinvestments.com/,,,,,,,,
Tremendous View Capital,https://tremendousview.capital/,,,,"2. Prototype,3. Early Revenue",,VC,,
Trend Forward Capital,https://www.trendforward.com/index.html,https://www.linkedin.com/company/trendforward/,"560 S Winchester Blvd, San Jose, CA 95128, US",USA,"3. Early Revenue,4. Scaling","We invest in companies across EdTech, HRTech, Future of Work, Digital Health, Consumer Software, and Marketing Tech.",Corporate VC,"$250,000 ","$1,000,000 "
Trendlines Group,https://www.trendlines.com/,,USA,"Israel,Singapore,USA",3. Early Revenue,,VC,,
Tri-Valley Ventures,https://www.trivalleyventures.com/,,,USA,,,Other,,
Triangle Angel Partners,http://triangleangelpartners.com/,,,,,,Angel network,,
Triaxis Capital,http://www.triaxiscapital.com,https://www.linkedin.com/company/3356273,"Nova Lima, Minas Gerais, Brazil",Brazil,,,Corporate VC,,
Tribe Capital,http://www.tribecap.co/,,,,"3. Early Revenue,4. Scaling",,VC,,
Tribeca Angels,http://www.tribecaangels.com/,,,,,,Angel network,,
Tribeca Venture Partners,https://tribecavp.com/,,"New York, New York, United States",USA,,,Other,,
Trident Capital,http://www.tridentcap.com/,,"Palo Alto, California, United States",USA,,,Other,,
Trilogy Equity Partners,https://trilogyequity.com/,,"Bellevue, Washington, United States",USA,,,Other,,
Trind Ventures,http://trind.vc/,,Estonia,Estonia,"2. Prototype,3. Early Revenue",,VC,"$100,000 ",
Trinity Ventures,https://www.trinityventures.com/,,"Menlo Park, California, United States","USA,Israel,Canada,France","3. Early Revenue,4. Scaling",,VC,,
Trinnovate Ventures,http://www.trinnovateventures.com,,,,,,Corporate VC,,
Triple Point (UK),https://triplepoint.vc/,https://www.linkedin.com/company/triple-point-investment-management/,"1 King William Street, London, EC4N 7AF",UK,"3. Early Revenue,4. Scaling,2. Prototype",We invest in UK B2B software businesses and B2B/B2C businesses with a positive social impact. Businesses typically require early revenues (£10k+ MRR).,VC,"$250,000 ","$2,000,000 "
TriplePoint Capital,https://www.triplepointcapital.com/,,"Menlo Park, California, United States",USA,,,Other,,
Triton Partners,https://fr.triton-partners.com/,,,USA,,,Other,,
Triventures,http://www.triventures.net,,,UK,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Trolley Ventures,https://trolleyventures.com/,,,,,,Angel network,,
Troy Capital Partners,https://www.troycapitalpartners.com/,,,,,,,,
Trucks VC,http://www.trucks.vc/,,USA,"USA,Israel,Canada","2. Prototype,3. Early Revenue",,VC,,
True Growth Capital,https://truegrowth.de/,https://www.linkedin.com/company/truegrowth,"Schönhauser Allee 53, 10437 Berlin","Germany,UK,Austria,Switzerland,Netherlands,Spain,Belgium,Luxembourg,France,Portugal,Denmark,Sweden,Finland","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in digital platforms, d2c, network models, software, social media, a bit of Saas. 

Our investment hypothesis centers around finding the best people working on commercially sound business models. This philosophy of not just singularly optimizing on growth metrics but considering long-term viability of the business while still achieving digital category leadership within a c. 5-8 year timeframe, is what we call “True Growth”. 

Furthermore, we focus our investments on cases where it is evident that we can provide “smart money”. I.e. opportunities where the competencies of our group are strongly relevant to get the company on a true, sustained, commercial growth trajectory. We leverage key learnings from scaling our own ventures (everyone in our group is an operator!) to global importance while retaining robust unit economics in order to pick investments and support our portfolio founders. ",Angel network,"$50,000 ","$1,000,000 "
True North Venture Partners,https://www.truenorthvp.com/,,,,,,,,
True Ventures,https://trueventures.com/,,"Palo Alto, California, United States",USA,3. Early Revenue,,VC,,
True Wealth Ventures,https://truewealthvc.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Truffle Capital,https://www.truffle.com/,https://www.linkedin.com/company/truffle-capital/,"5 rue de la Baume, Paris, 75008, FR","France,Belgium,Germany,Italy,Netherlands","3. Early Revenue,4. Scaling,5. Growth",We invest in fintech & insurtech with an emphasis on our ecosystem whereby portfolio companies will have partnering opportunities with banks & insurance companies that are LPs of Truffle funds,VC,"$1,000,000 ","$6,000,000 "
Trumpf Venture,http://www.trumpf.com/s/venture,,"Ditzingen, Baden-Wurttemberg, Germany",Germany,3. Early Revenue,,Corporate VC,,
Trust Esport,https://www.trust-esport.com/en/,https://www.linkedin.com/company/trust-esport/,"c/o Apicap, 2, rue Goethe, 75116 Paris, France","France,Portugal,Germany,Belgium,Spain,Sweden,Denmark,Finland,Netherlands,Poland","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in EU-based Esports and gaming startups.,VC,"$500,000 ","$2,500,000 "
TS Ventures,https://www.tsventures.io/,https://www.linkedin.com/company/tsventures/,"Schloßstr. 20, 51429 Cologne, Germany","Germany,France,Spain,Italy,Finland,Sweden,Denmark,Portugal,Belgium,Greece,Ireland,USA,Austria,Switzerland,Croatia,Ukraine,Russia,UK,Slovenia,Slovakia,Serbia,Romania","2. Prototype,3. Early Revenue,4. Scaling","We invest in SaaS, AdTech, Marketplace, and (Climate) Impact Startups. ",Angel network,"$200,000 ","$600,000 "
TSEF The Social Entrepreneurs' Fund,https://www.tsef.com/,,,,,,VC,,
Tsing Capital,http://www.tsingcapital.com/,https://www.linkedin.com/company/tsing-catpial/,China,China,,"We invest in environment protection, renewable energy, energy efficiency, new materials, EV, IoT, Robotics, and sustainable agriculture.",VC,,
Tsingyuan Ventures,http://www.tsingyuan.ventures/,https://www.linkedin.com/company/tsingyuan-ventures,"280 Second Street, Suite C, Los Altos, California 94022, US",USA,"3. Early Revenue,2. Prototype,4. Scaling","We invest in deep-tech cross-disciplinary early-stage startups across software, life science, and hard tech. ",VC,"$500,000 ","$2,000,000 "
Tsuneishi Capital Partners,http://www.tsuneishi-g.jp/english/,,,Japan,,,Corporate VC,,
TSVC,http://www.tsvcap.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Tuatara Capital,http://www.tuataracapital.com,,,,,,,,
Tuesday,https://tuesday.vc/,,"1 Bluxome St, San Francisco, CA 94107, United States",USA,,,Other,,
Tugboat Ventures,http://www.tugboatventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Tullis Growth Fund,http://www.tullisfunds.com/,,,,,,VC,,
Turenne,https://www.turennecapital.com/,,,France,,,Other,,
Turn8,http://turn8.co/team,,UAE,"USA,Israel,Canada",2. Prototype,,VC,"$100,000 ",
Tusk Ventures,https://tuskventures.com/,,USA,USA,3. Early Revenue,,VC,,
TVM Capital Life Science,https://www.tvm-lifescience.com/,,,UK,,,VC,,
Twelve19 Ventures,http://www.twelve19ventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Twenty65,https://www.twenty65fund.com/,,,,,,VC,,
Twin Peaks Capital,http://twinpeaks.capital,https://www.linkedin.com/company/twin-peaks-capital-llc/,"San Francisco, California, United States",USA,,,Family office,,
Twin Ventures,https://www.twin.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
TwinFocus Capital Partners,http://www.twinfocuscapital.com/,,"Boston, Massachusetts, United States",USA,,,Family office,,
Two Culture Capital,https://www.twoculturecap.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Two Sigma Ventures,https://twosigmaventures.com/,,"New York, New York, United States","USA,Israel,Canada",3. Early Revenue,,VC,,
TX Ventures,https://ventures.tx.group/,https://www.linkedin.com/company/tx-group-ag,"Werdstrasse 21, CH-8004 Zurich, Switzerland","Switzerland,Germany,Austria","4. Scaling,3. Early Revenue","We invest in the following verticals:

- You build a startup in Consumer FinTech, Digital Entertainment, or Productivity

-‍ You operate in Switzerland or plan to expand here

- You have a history of first revenues (typically Series A)

- You are ambitious, challenge the status quo, and want to grow",Corporate VC,"$500,000 ","$3,000,000 "
Tyche Asset Management,https://www.tycheam.com.au/,,Australia,Australia,,,Other,"$500,000 ",
Tyler Texas Angel Network,http://tylertexasangelnetwork.com/,,,,,,Angel network,,
TYLT Ventures,https://www.tyltventures.com/,,,USA,,,Other,,
UB Ventures,https://ubv.vc/,,,Japan,,,VC,,
Ubiquity Ventures,http://www.ubiquity.vc/,,USA,USA,3. Early Revenue,,VC,,
UCL Technology Fund,https://www.ucltf.co.uk/,,UK,UK,3. Early Revenue,,VC,,
Ucrowdme,https://www.ucrowdme.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Übermorgen Ventures,https://www.uebermorgen.vc/,,,UK,,,VC,,
Ufi Ventures,https://ufi.co.uk/ufi-ventures/,https://www.linkedin.com/company/ufiventures/,"First Floor 10 Queen Street Place London EC4R 1BE, UK",UK,3. Early Revenue,"We invest in companies that are building digital technologies to give people and businesses the skills needed for work, now and in the future.",VC,"$75,000 ","$225,000 "
UK Business Angels Association,http://www.ukbusinessangelsassociation.org.uk/,,,,,,Angel network,,
UL Ventures,https://www.ul.com/about/ventures,,"Northbrook, Illinois, United States",USA,,,Corporate VC,,
Ulatan & Associates,http://ulatan.org,https://www.linkedin.com/in/jeffrey-ulatan-6aa3004a/,"New York, New York, United States",USA,,,Family office,,
Ulatan Global Investments,http://www.ugicapital.com,https://www.linkedin.com/company/ulatan,"New York, New York, United States",USA,,,Family office,,
Uncork Capital,https://uncorkcapital.com/,https://www.linkedin.com/company/uncorkcapital/,"4 Palo Alto Square, 2nd Floor, Palo Alto, California 94306, US","USA,Israel,Canada","3. Early Revenue,2. Prototype",We invest in outliers and out-performers who use technology to solve real problems for real people and real businesses. Your product or service should be differentiated and special. You should be obsessed with the idea and uniquely qualified to build and scale it. The sector you are targeting should be large enough to support a few public companies.,VC,"$750,000 ","$2,500,000 "
Undeterred Capital,https://www.undeterredcapital.com/,,,,,,Other,,
Unicorn India Ventures,https://www.unicornivc.com/,,,,,,VC,,
UniCredit EVO,https://www.unicreditgroup.eu/en/unicredit-at-a-glance/innovation/unicreditevo.html,,Italy,Italy,3. Early Revenue,,Corporate VC,,
Unilever Ventures,http://www.unileverventures.com/,https://www.linkedin.com/company/unileverventures,"London, England, United Kingdom","USA,Israel,Canada,UK",3. Early Revenue,,Corporate VC,,
Union Tech Ventures,http://uniontech.co.il/,,,,,,Corporate VC,,
Uniqa Ventures,https://www.uniqaventures.com/,,Austria,Austria,3. Early Revenue,,Corporate VC,,
Uniseed,https://uniseed.com/,,Australia,Australia,,,VC,,
United Investors,https://unitedinvestors.ru/,,"Russia, Moscow","Afghanistan,Albania,Andorra,Algeria,Antigua and Barbuda,Argentina,Armenia,Angola,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia-H,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo (Congo-Brazzaville),Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,""Eswatini (fmr. """"Swaziland"""")"",Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Holy See,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lesotho,Lebanon,Liberia,Lithuania,Liechtenstein,Luxembourg,Lybia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Moldova,Monaco,Micronesia,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Vincent and the Grenadines,Samoa,San Marino,Sant Kitts and Nevis,Sant Lucia,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,UK,Ukraine,UAE,Uruguay,USA,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe","2. Prototype,3. Early Revenue,4. Scaling",We invest in revenue-first startups,Angel network,"$50,000 ","$2,000,000 "
United Talent Agency,https://www.unitedtalent.com/,,,,,,Other,,
Unitus Ventures,https://unitus.vc/,https://www.linkedin.com/company/unitus-ventures,"Axilor Transit, 3rd Floor, Sobha Pearl, Commissariart Road, Sivanchetti Gardens, Bangalore, Karnataka 560025, IN",India,"3. Early Revenue,4. Scaling","We invest in early-stage fintech, healthcare, and jobtech startups with India scale and global emerging market potential.",VC,"$500,000 ","$1,000,000 "
UnityPoint Health Ventures,https://unitypointhealthventures.org/,,"West Des Moines, Iowa, United States",USA,,,Corporate VC,,
UnityVC,http://www.unityvc.com/en.html?12h10c#page1,,China,China,3. Early Revenue,,VC,,
Universal Materials Incubator,http://www.umi.co.jp/,,,Japan,,,VC,,
University Ventures,http://universityventures.com/,,,,,,VC,,
UniWill Ventures,http://www.uniwill.co,,"Palo Alto, California, United States",USA,,,Family office,,
Unknown Ventures,https://www.unknown.vc/,https://www.linkedin.com/company/unknown-ventures,"201 E 5th St, Austin, Texas 78701, US",USA,"3. Early Revenue,2. Prototype,1. Idea or Patent,4. Scaling",We invest in pre-seed to Series A startups in emerging spaces.,Startup studio,"$50,000 ","$1,500,000 "
Unlock Venture Partners,https://www.unlockvp.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Unorthodox Ventures,https://www.unorthodoxventures.com/,https://www.linkedin.com/company/unorthodoxventures/,"Austin, Texas, United States",USA,,,Family office,,
Unpopular Ventures,https://unpopular.vc/,https://www.linkedin.com/company/unpopular-ventures/,"90 Gold St, San Francisco, CA 94133, United States","Algeria,Australia,Vietnam,USA,Sweden,UK,Ukraine,Austria,Brazil,Belgium,Bangladesh,Canada,China,Afghanistan,Albania,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Azerbaijan,Bahamas,Bahrain,Barbados,Belarus,Belize,Benin,Bhutan,Bolivia,Bosnia-H,Botswana,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Central African Republic,Chad,Chile,Colombia,Comoros,Congo (Congo-Brazzaville),Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,""Eswatini (fmr. """"Swaziland"""")"",Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Liechtenstein,Lithuania,Luxembourg,Lybia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Vincent and the Grenadines,Samoa,San Marino,Sant Kitts and Nevis,Sant Lucia,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,UAE,Uruguay,Uzbekistan,Vanuatu,Venezuela,Yemen,Zambia,Zimbabwe","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in the category leaders of tomorrow whose potential is being underestimated today.,VC,"$100,000 ","$500,000 "
